sku,category_id
51773493,88495
51798106,92735
51809412,95939
51850661,93086
51850718,93086
51850718,84423
51850880,93080
51774083,88108
51777569,88903
51724984,109463
51725378,89029
51809844,89254
51809896,93124
51809913,89254
51850937,98630
51852590,93109
51856107,92537
51856263,106937
51778551,76997
51778620,76997
51725424,89029
51861521,91440
51861740,91710
51861763,91434
51781304,93322
51781517,91716
51781523,91440
51781552,91440
51781569,91716
51781569,91440
51727497,89029
51727508,89029
51833716,106937
51833872,111057
51863035,91431
51781615,91716
51781621,91716
51781638,91440
51781644,91440
51727629,92312
51834750,87115
51835173,86719
51835188,91824
51858704,88477
51782545,91434
51782608,91434
51782614,91434
51727952,106943
51729420,89041
51835242,91824
51835259,91533
51835305,91824
51862186,91431
51862192,91707
51785488,87937
51729558,106922
51729587,88156
51731537,107876
51731537,107609
51731923,88540
51732254,107861
51835334,91533
51835363,91824
51835378,91533
51863219,91431
51863277,91707
51863298,91431
51863300,91707
51786656,87865
51787131,88693
51736751,92756
51788182,89020
51742743,88537
51742743,92384
51742829,88927
51744891,89812
51835568,91533
51835599,91824
51862203,91707
51862232,91707
51788942,109424
51788971,109424
51792208,92735
51744998,88516
51745515,109382
51836765,92843
51861818,91710
51792251,91458
51792631,91458
51792654,92735
51749534,88465
51749592,89467
51749799,88693
51841418,88465
51841418,92261
51842757,92750
51861360,95939
51861400,00000
51861417,95939
51792660,91458
51796158,95927
51796189,00000
51749868,87247
51752011,88894
51752685,118070
51752691,118070
51752938,88480
51796189,95927
51797833,92735
51756554,87865
51845587,87865
51845593,91725
51845633,87865
51845648,91725
51845691,87865
51862036,91431
51862065,91431
51757236,00000
51757357,88498
51845719,91725
51845719,87865
51845748,87865
51845760,87865
51845798,91725
51771132,89023
51772465,92849
51772563,89020
51624244,107747
51624267,107747
51624296,107519
51694966,83436
51695101,88936
51625738,88159
51665742,100008
51667158,87946
51667164,118572
51667164,118527
51625871,109502
51628787,88129
51628804,92351
51584428,92282
51667325,89044
51668779,89350
51695493,88450
51630478,89023
51586616,92951
51586674,88474
51586674,92270
51587310,87232
51673718,74942
51677267,109511
51696428,87892
51632643,87562
51637868,74942
51637874,109571
51677532,107813
51677912,107783
51678433,88510
51697122,89251
51697462,117980
51638464,107813
51639440,111111
51595726,89029
51595732,89029
51679835,92402
51642850,107861
51643100,93121
51643100,84195
51602648,93047
51713352,91725
51713375,91725
51713375,87865
51714397,89467
51645167,91458
51645173,91458
51645188,91458
51645196,91458
51685862,88528
51704017,89344
51704455,86470
51645207,92735
51645213,91458
51645271,92735
51613508,91596
51687831,91219
51687860,000000
51687877,000000
51716090,88042
51645294,92735
51645305,92735
51645340,91458
51613545,92465
51613545,91596
51614014,109505
51688657,92978
51688678,88144
51697894,109439
51698340,83436
51698357,77012
51698392,77012
51645363,91458
51688703,88144
51688703,87817
51707740,88216
51652947,89422
51653059,88444
51653065,88444
51616718,74945
51619631,00000
51620528,89392
51690262,86374
51717618,89254
51718180,106946
51719392,000000
51719426,106937
51657199,91072
51657208,91941
51657208,91072
51620588,109577
51620611,109616
51620692,93450
51690890,89014
51690924,89014
51701280,109571
51702313,86512
51659698,92861
51665621,89041
51621443,91222
51621458,88495
51621466,86374
51691687,109439
51708589,93193
51708612,93193
51567737,92324
51622033,107504
51622079,107729
51622091,107729
51693610,109601
51624307,107519
51624336,107747
51624359,107519
51624365,107519
51567870,106913
51567985,92852
51622845,92405
51694782,86725
51625525,109571
51570807,93322
51577368,106371
51577374,106273
51581443,91707
51623850,88693
51623907,93109
51939603,89041
52026893,000000
51923662,88156
51924056,118082
51924056,117980
51924079,118082
51976512,86983
51976529,86986
51976535,88000
51976535,86986
51976558,88000
51976662,86983
52037298,76997
52037309,76997
52037321,76997
51941185,103217
51941191,103226
51941352,118100
51942190,109424
51925078,88648
51977056,107810
51977079,107573
52038654,88231
52041079,88465
51942368,92765
51942368,89545
51944556,92735
51944579,92735
51925556,93382
51925602,118716
51925821,86818
51977442,109469
51977442,109388
51979486,87865
51979518,91725
51979518,87865
52044502,88465
52044502,92261
51929728,92312
51980719,89041
51980725,93322
52059957,91587
52059963,91587
51950053,88630
51950462,107543
51950715,98441
51931387,109493
51931519,109463
51981592,92537
51981618,92537
51981626,92339
52060407,91587
52060413,92456
52060442,91587
51951196,93026
51951196,76997
51951213,76997
51951242,93026
51931577,109463
51931623,109463
51981661,92537
51981684,92537
51981690,92339
52054254,89041
52054571,92531
51951265,93026
51951288,76997
51952327,87811
51934050,92276
52060154,92456
52060198,92465
52060223,92465
51952477,107543
51952609,107660
51952621,107660
51934073,92282
51991188,88480
51991188,92276
52067688,77012
52068497,107897
51935509,107543
51935573,89041
51998313,93322
52054657,92531
51953508,86980
51935728,88045
52007674,92537
52060252,91596
52060269,92465
52060281,92465
51954095,91929
51936128,107774
51936163,107774
52008765,93109
52009597,87553
52009608,89023
52009614,87553
52059978,92456
52060027,92456
51954248,91596
51954325,92261
51936733,109382
51936748,109382
52009758,91428
52058342,93367
52059197,88510
52059888,92456
51955376,92273
51936779,109463
51937041,109463
52009787,91428
52060373,92456
52060388,91587
52060396,91587
51967051,92339
51972695,93211
51937104,109463
52010554,87520
52012878,88921
52060102,92456
52060102,91587
52060125,92456
52060125,91587
51923443,000000
51923558,84195
51923610,91198
51923648,88156
51937488,86710
51937496,93208
51937594,109463
51939534,89041
51873518,92537
51874362,92405
51874385,92405
51874805,88507
51878657,00000
51878663,00000
51863749,91431
51863755,91431
51863778,91707
51896480,92465
51896514,92465
51914771,74945
51914828,109607
51878853,89545
51896566,92465
51896572,92465
51914892,89398
51916043,118863
51878968,92765
51879011,109463
51879414,91716
51879437,91440
51880688,89440
51864875,91707
51864915,91707
51897507,109430
51897571,000000
51916331,88000
51916360,88000
51882162,88156
51865004,91434
51907618,109490
51916832,111048
51916849,87181
51916855,88177
51916855,87181
51916861,88177
51916861,87181
51882179,92849
51865154,91710
51865488,91434
51907889,88312
51921595,88894
51865592,91710
51907964,105763
51908018,92951
51908082,91707
51908082,91431
51908099,91431
51922148,76997
51886060,100761
51865661,91440
51865684,91440
51865701,91440
51908122,91431
51908145,91707
51908174,91431
51918818,92978
51886117,100803
51886123,100761
51886169,100803
51865724,91440
51865822,91431
51865839,91707
51908220,91431
51908462,91431
51922156,76997
51922317,118860
51922317,118716
51888173,106297
51889385,105760
51889391,105760
51865943,91431
51908479,91431
51908669,91434
51908675,91710
51908681,91710
51918571,92978
51893517,98645
51866222,91707
51866245,91431
51866268,91707
51866268,91431
51866274,91707
51908773,91434
51908796,91710
51919005,93355
51908807,91710
51908836,91710
51922980,92276
51896318,91596
51868370,91587
51868404,92456
51868404,91587
51868427,91587
51912099,87373
51918686,92978
51896382,92465
51896408,91596
51896422,92465
51868479,91587
51912258,87097
51919408,93208
51919420,93208
51863323,91431
51863542,91431
51869228,92465
51912623,118863
51875038,98255
51876256,88183
51876383,91431
51863594,91431
51863605,91431
51863628,91431
51863634,91707
51873363,89395
51873386,92579
51912788,118527
51876417,91707
51876475,00000
51876481,95939
51863640,91431
51863686,91707
51863692,91431
52143039,86983
52143114,88474
52146128,89350
52146232,88684
52172684,118716
52172690,118860
52104167,92861
52105108,87961
52161864,99903
52161870,99903
52151628,107582
52106516,118515
52108641,000000
52108658,000000
52162045,99903
52175560,108002
52175940,88654
52153223,117962
52155405,99906
52155428,99903
52108710,106922
52162108,99903
52162552,89017
52162569,89017
52162811,93322
52176213,114012
52176340,92537
52176378,109607
52155463,99903
52155486,99906
52155526,99906
52155555,99903
52109980,95939
52110931,77003
52162857,93322
52162886,93322
52162918,89041
52178390,91596
52178424,92465
52178453,91596
52178468,92465
52156099,99906
52156108,99906
52111014,93244
52162978,92537
52178983,92465
52179014,92465
52179058,92465
52156214,99903
52157098,118716
52159735,99906
52111976,88684
52115465,107639
52115471,107906
52116199,88510
52163608,88516
52164544,89041
52164550,89041
52176386,109574
52176418,000000
52176418,106913
52116216,92312
52166283,00000
52166298,95939
52178666,91596
52178729,91596
52178758,92465
52160068,99906
52160197,99906
52160208,99903
52117578,106922
52166450,109568
52166473,109583
52166488,109607
52179141,91458
52179158,91458
52179164,92735
52179187,91458
52160364,99903
52119553,87058
52120464,88936
52166496,109631
52166528,109562
52166565,87553
52177857,000000
52160433,99906
52120504,88936
52121987,106937
52121993,000000
52169018,92735
52178764,91596
52178787,92465
52178856,91596
52178885,91596
52160617,99906
52122099,000000
52169078,91458
52169118,92735
52178499,91596
52178522,92465
52178539,92465
52160796,99903
52122145,93394
52122151,93394
52169337,92405
52169389,88138
52169464,88921
52160940,99903
52160957,99906
52161017,99903
52127558,109562
52127558,109595
52128133,109505
52128133,109424
52169493,87523
52169504,89017
52161196,99903
52161737,99906
52161795,99906
52161806,99906
52128191,88114
52169548,89017
52169548,87523
52170824,88480
52171132,88549
52178608,91596
52103082,95939
52142392,107774
52171178,92405
52171201,92384
52171230,92261
52171662,98357
52146445,93477
52146589,86980
52077244,87865
52077267,91725
52094388,91707
52094396,91710
52077987,87865
52071383,87865
52094753,91707
52078208,87865
52071705,91716
52086786,95939
52095994,88516
52078214,87865
52078306,87865
52072382,91440
52072399,91716
52086878,91707
52096175,106928
52096198,88000
52096244,77012
52078370,87865
52072508,87865
52072537,91725
52072543,91725
52072543,87865
52072558,91725
52086968,91431
52097145,86512
52097151,92519
52078462,91725
52078462,87865
52073718,91710
52073718,91434
52073726,91434
52073749,91434
52073916,95939
52073922,00000
52087261,95939
52087284,95939
52100350,87865
52079904,91725
52079927,91725
52079948,91725
52073968,00000
52073974,95939
52088507,91716
52088778,91707
52088778,91431
52089345,91431
52089351,91707
52074040,87865
52089443,91710
52097312,92321
52097358,92516
52097358,92321
52080153,91725
52083795,91431
52074881,87865
52074944,91725
52089529,95939
52102518,93023
52102970,00000
52102993,00000
52102993,95939
52083985,91710
52075148,91725
52075154,91725
52075154,87865
52089648,91707
52089679,91707
52089685,91431
52097214,92537
52084074,91431
52076061,87865
52076101,91725
52089760,91707
52089760,91431
52089777,91707
52089881,91434
52089898,91710
52089921,00000
52099022,92978
52099022,76994
52085706,91707
52085729,91431
52103030,00000
52103068,00000
52086066,91434
52086072,91434
52076435,91725
52076458,91725
52090383,91144
52090438,92324
52090446,92519
52097243,92537
52097289,92537
52086164,91434
52076470,87865
52076493,87865
52076556,91725
52090786,117977
52099454,91383
52099460,92462
52099460,91593
52099477,91593
52070073,91716
52070142,91440
52070159,91716
52070171,91716
52076579,87865
52076585,87865
52076591,87865
52076700,87865
52091825,106913
52077808,87865
52077858,87865
52070194,91440
52076936,87865
52076994,87865
52094004,91707
52094033,91707
52094048,91431
52077941,87865
52071066,91725
52071095,95939
52071135,95939
52077031,87865
52077048,87865
52077054,91725
52077060,87865
52077169,91725
52255728,93453
52341415,109424
52256689,89398
52258203,89041
52247602,87865
52287623,118560
52288196,93322
52290054,109493
52341488,109505
52341824,91725
52341868,87865
52341899,91725
52260998,107948
52248098,00000
52248100,00000
52248117,95927
52248138,00000
52305661,95927
52305690,00000
52305690,95927
52341922,87865
52248780,88510
52311478,91956
52311478,91087
52344032,109439
52265407,92735
52265442,92735
52250540,92975
52250540,84543
52312116,109463
52312462,88465
52355088,92339
52265488,92735
52265494,91458
52251032,91458
52312525,91087
52313948,000000
52272750,118863
52273720,93367
52251055,92735
52314097,000000
52314108,106934
52314310,109424
52273758,93382
52273758,93367
52251297,92735
52251314,92735
52314356,109505
52361086,92978
52366639,93376
52281368,91725
52251366,92735
52315568,109424
52373728,99990
52373740,100011
52373792,84423
52285510,107393
52251441,91458
52251464,91458
52251493,91458
52321218,89344
52321232,106937
52330889,88444
52350978,88288
52285602,107393
52285648,000000
52251504,91458
52366651,74945
52366668,74945
52368672,107861
52285648,107393
52285677,107393
52251591,91458
52251660,91458
52334332,77012
52334983,000000
52335008,000000
52355416,91261
52360968,76994
52286428,93376
52286578,109595
52286808,89041
52251683,92735
5225280,87100
52252843,000000
52335089,106931
52286858,93322
52337375,89014
52368948,88936
52369020,88936
52287068,88903
52255016,91929
52338414,91725
52339350,91440
52255402,86464
52255419,88912
52255425,86464
52339488,91716
52256614,89392
52202955,77012
52202978,83436
52203050,77012
52228343,92537
52228358,92537
52228366,92537
52204187,87865
52204233,87865
52204256,87865
52210104,86488
52210110,93053
52215427,93217
52215427,86725
52228406,88183
52228548,89035
52228717,93047
52228717,86482
52204319,91725
52204613,91458
52184537,118719
52184558,118863
52184762,92519
52184785,89041
52184848,88936
52215675,88480
52215698,92276
52215744,000000
52215813,99527
52205192,92339
52205848,91590
52184952,92339
52186057,93023
52229215,92519
52229267,92324
52229273,92324
52206058,92459
52206064,92459
52206093,92459
52186268,77003
52229288,92321
52229313,92537
52206375,91590
52206381,91590
52187091,92909
52218044,93139
52218234,88480
52207011,92396
52187471,118860
52219438,118515
52207034,88540
52207230,92459
52207253,92459
52188124,118719
52188280,89440
52219475,118515
52220081,87352
52231632,92261
52207268,92459
52207397,92465
52207996,88480
52207996,92276
52221241,109463
52221638,88648
52242573,91195
52208033,93322
52190132,118716
52190184,118716
52229365,92339
52190374,93322
52191718,107519
52221984,91929
52221984,91060
52232700,87937
52232717,87937
52209395,88042
52209395,87058
52193250,93367
52193267,93382
52193820,92324
52222171,88546
52222326,77012
52243088,87865
52243105,87865
52243128,91725
52209971,88219
52194243,92534
52194258,92351
52194272,92351
52222349,77012
52229434,92537
52229958,92519
52209994,77246
52199520,87556
52199998,93367
52233618,117995
52233624,117995
52233653,117995
52179210,91458
52179262,92735
52179279,92735
52179360,118716
52201098,93322
52201109,89041
52224762,91383
52224779,91425
52224791,91383
52224825,91383
52203194,83436
52179398,88927
52179417,86494
52180743,107585
52180758,107837
52181287,88912
52201144,87229
52201418,88453
52201449,93382
52201449,93367
52204106,87865
52204112,91725
52204112,87865
52204129,91725
52202333,89560
52467480,117995
52467883,92261
52467898,92261
52468594,92735
52504713,88585
52468692,91458
52432740,91707
52471537,88156
52471923,91926
52471938,91926
52433134,91707
52434323,83436
52482524,88480
52505862,95930
52505885,00000
52471998,91929
52472156,92261
52472191,86431
52434398,111051
52434678,76994
52482645,109424
52482870,91587
52505891,00000
52505948,95930
52505954,95930
52472542,92522
52472542,92327
52472559,92327
52434853,83436
52510573,91458
52472594,92519
52472628,92531
52472640,92327
52472657,92327
52440966,87589
52441018,87589
52441026,87589
52512853,76997
52512868,93026
52472726,109601
52452543,93020
52453369,87556
52486232,89824
52506884,109568
52506901,109577
52454276,91596
52510778,92735
52510976,89554
52474238,88453
52474471,92843
52454397,000000
52492702,91192
52496767,93394
52496773,93394
52512908,76997
52512939,93026
52474808,88510
52474808,92312
52454495,87556
52454587,000000
52496788,86791
52500738,92420
52500888,89026
52500896,89026
52500907,89017
52507036,87115
52507094,118076
52507094,117977
52475222,91458
52475239,91458
52475245,92735
52454719,92849
52500959,88510
52511094,92534
52475280,92735
52475343,92735
52455851,107588
52457941,92261
52457958,86812
52458978,88498
52458986,92519
52501682,87523
52510588,92735
52510588,91458
52510636,91458
52510659,91458
52477180,92312
52477243,88510
52459121,93023
52460090,000000
52501774,106919
52501808,000000
52501837,106919
52501843,88477
52509011,99476
52509028,99542
52509875,000000
52477243,92312
52477583,88447
52460118,000000
52460168,000000
52460176,000000
52502243,91926
52502272,106919
52480929,92351
52480941,92579
52504166,88678
52504172,88678
52504212,88678
52510688,91458
52510734,91458
52432360,91710
52432360,91434
52432377,91710
52432596,91434
52462295,107666
52466818,88510
52466818,92312
52467474,118097
52504523,93459
52504673,118515
52468678,91458
52418698,77012
52410979,76997
52385207,92951
52385720,88477
52415703,93026
52418769,83436
52411039,76997
52411068,76997
52411097,76997
52385910,88894
52385927,88894
52386074,86518
52415726,93026
52415732,93026
52415761,76997
52418844,77012
52418850,83436
52411108,76997
52411114,76997
52411120,93026
52411137,76997
52411143,93026
52411143,76997
52386327,92951
52386327,92843
52415824,93023
52415847,93023
52415847,77003
52415882,77003
52418936,93020
52411172,76997
52387205,98444
52387205,98351
52387833,88495
52415922,76997
52415974,76997
52422435,89017
52422435,87523
52422441,89017
52411258,76997
52411270,93026
52411287,76997
52411293,93026
52389629,74813
52393439,91431
52393468,91431
52416057,109463
52416063,109382
52416092,109463
52428106,91716
52428164,91710
52411348,76997
52411402,92537
52411419,92339
52394248,97081
52394254,00000
52394260,00000
52394260,97081
52394444,91431
52394467,91707
52416149,109463
52416201,74942
52428302,91440
52411425,86725
52413481,77012
52394473,91431
52394594,00000
52394594,95939
52394628,95939
52416316,93026
52416351,93026
52416351,76997
52424427,93026
52424427,76997
52413538,77012
52394634,95939
52394663,00000
52394678,00000
52394732,91707
52394749,91431
52416380,93026
52416397,77003
52428354,91440
52428383,91440
52428469,91440
52415127,76997
52415133,93026
52394908,91707
52394939,91707
52416472,77003
52416570,77003
52422458,87523
52423895,91386
52423906,91428
52423970,91386
52415191,83436
52395218,91710
52395247,91716
52395268,00000
52416627,77003
52416648,77003
52424456,76997
52415225,77003
52415398,88444
52415409,89440
52395466,91710
52395564,91707
52395564,91431
52395570,91431
52416685,93023
52416719,93023
52416731,93023
52428498,91716
52415473,93026
52395869,00000
52416817,76997
52416823,76997
52416852,76997
52423993,91386
52415594,93026
52415611,93026
52396027,00000
52396033,00000
52396048,00000
52416921,76997
52416973,93026
52426688,88921
52428008,00000
52428020,00000
52373901,93080
52396223,91707
52396223,91431
52396238,91431
52397470,91716
52418061,83436
52410870,76997
52376005,92504
52376005,92291
52376028,92291
52397579,91707
52397585,91431
52410887,76997
52410910,76997
52376078,92537
52406720,86431
52630160,114033
52564860,111075
52564898,111117
52564938,86374
52549406,92978
52549412,76994
52549510,76994
52549602,92978
52549619,92978
52603728,91593
52635644,91860
52635650,91860
52635688,91566
52565283,106919
52549648,92978
52606078,86428
52565300,106919
52565338,87103
52567056,88147
52567908,117959
52568153,88042
52549850,93026
52550127,93026
52606268,92993
52635834,91860
52571252,88108
52550162,76997
52550254,89251
52606852,83436
52608579,000000
52639784,93244
52579013,93322
52579249,86476
52551541,93080
52551604,84438
52551627,93080
52608585,106931
52663414,91956
52663823,107846
52579318,86470
52579353,86470
52579368,88918
52551627,84438
52551633,93080
52551633,84438
52551648,93080
52552148,87529
52552154,89020
52638819,92324
52638825,92519
52586198,88207
52587412,118719
52552198,87529
52552350,89020
52552350,87529
52552367,89020
52615259,92312
52615265,88510
52615288,92312
52656550,87520
52656573,89014
52587798,89023
52587928,77012
52552428,87529
52552442,89020
52552442,87529
52552459,89020
52615461,86518
52615478,86518
52615490,86518
52615501,86518
52667531,91458
52668789,107900
52590505,118860
52552488,89020
52617188,89821
52617194,88900
52617194,89821
52638900,92516
52638975,88486
52593940,77012
52593992,77009
52552632,87529
52552678,87562
52619831,91848
52619854,91545
52619877,91545
52619900,91545
52657693,117977
52594144,92843
52594288,88156
52553153,84423
52619917,91545
52619923,91545
52619952,91545
52639876,86740
52640931,92519
52640931,92324
52598558,74945
52602349,88528
52603135,106919
52603204,89014
52553677,93023
52620016,91545
52639450,88042
52639588,92276
52603550,88591
52603567,74948
52603588,93373
52557287,92312
52620120,88486
52620137,92261
52659132,88615
52557402,87571
52557460,88279
52560386,98444
52629894,86740
52629905,86740
52642975,107651
52549358,92978
52549372,92978
52564629,111117
52564629,111075
52564635,111075
52630004,93244
52630048,93244
52564779,111075
52564825,111117
52564825,111075
52541518,92735
52530416,91425
52515723,92951
52540266,91458
52530445,91383
52530480,93223
52515798,106928
52515965,87892
52540312,91458
52540329,92735
52542425,93244
52542517,86740
52530514,93223
52530537,92927
52516054,93023
52516117,93023
52516181,93023
52540370,92735
52540387,92735
52540410,92735
52540427,92735
52542575,86740
52542581,93244
52542581,86740
52516215,109463
52516238,109463
52516307,109463
52540448,91458
52540456,91458
52542759,89017
52531749,88936
52531761,86512
52521068,107576
52522363,100803
52522378,100803
52522392,100803
52522403,100803
52548782,93023
52548799,92342
52531818,88936
52531824,86512
52535209,92978
52535215,92978
52540617,92735
52540617,91458
52540652,91458
52548874,92525
52548897,92525
52548908,92579
52522501,100761
52522680,89254
52522708,118860
52540744,92735
52543672,93026
52543712,76997
52522737,118860
52522758,118716
52522789,109382
52540788,91458
52540807,92735
52540836,91458
52548908,92417
52548943,86725
52535440,76994
52522948,89041
52523120,76997
52540905,91458
52540928,92735
52540934,92735
52540934,91458
52543516,93026
52543551,93026
52535601,89251
52523158,93026
52523158,76997
52523195,93026
52540986,91458
52543735,93026
52543741,76997
52523391,88156
52523402,92849
52541069,91458
52541109,92735
52541115,92735
52549084,86740
52549090,86740
52549314,76994
52535895,98447
52535906,98441
52523460,92852
52541138,92735
52541167,92735
52541207,91458
52541213,91458
52543658,93026
52535987,92309
52536341,96445
52536358,00000
52537023,92462
52537046,92462
52524050,000000
52541305,92735
52548238,86713
52548246,88972
52548246,86713
52514661,92261
52524159,89254
52527127,89041
52541311,91458
52541340,92735
52541357,92735
52541386,91458
52530203,91383
52530232,91425
52514690,88465
52514690,92261
52514730,88585
52514730,91144
52527732,92522
52527784,88510
52541455,92735
52541478,92735
52530284,91425
52530318,91425
52530330,91425
52530353,91383
52515358,109577
52515654,92339
52515660,92537
52527908,109367
52528011,92324
6823874,92402
6823890,88546
684953,87520
684961,89014
70797722,89023
70797765,89023
70797811,89023
6938353,86986
6938531,86986
6943209,88054
52713581,93322
70294291,86509
70311625,107831
70311625,107588
70359679,92954
70814511,91060
70022348,87556
70022542,87520
5293154,87553
5304598,87070
70359687,92954
70377294,87961
70377294,87517
70025649,87556
70025746,87556
5304652,87070
5314992,87100
70440042,88231
70889139,118860
70895856,88276
70895880,88279
70038368,87811
70040915,92324
5318963,87190
5319021,88162
70491356,88231
70491879,91458
71071415,91141
70041180,87241
70050139,87070
70057060,109583
5439531,89023
5485770,88624
5597889,88465
70502099,91147
70511578,92261
71158812,91060
71159428,86986
5618665,91204
5708931,91204
70511756,88459
70516669,92375
70936145,87373
70083169,92312
5720516,88501
5778727,87520
5780470,88465
5793254,91087
70526141,98267
71118756,88474
70097631,89467
70101310,87475
70101728,118578
70104336,77246
5799651,92222
5922526,91231
5950279,92954
70572097,88486
70104352,105760
70104360,105736
70104743,88495
70104980,88552
70114005,86782
6022707,118572
70588937,88219
7096143,88162
71003193,92429
6071651,87964
6226817,87160
6316654,88549
70655588,111117
70655863,88480
71131086,92396
70188912,83913
6318754,88468
6377246,92954
6392628,88621
6392628,91219
70201102,87523
70205426,109598
650900,98357
651699,87190
71063447,88480
70223270,107987
6602681,88225
662348,88477
662348,92273
70756163,88894
7077556,92384
7077564,92384
71158529,107660
70282188,109517
70282226,109436
70282242,109436
70282250,109436
6625649,88477
66710,89554
70787506,89026
71100814,88111
52713431,93322
6808557,91231
6823777,88549
70793514,109577
685410,88648
685410,91255
690953,86983
52701445,00000
52701508,91440
52701537,91716
52701670,91431
52701687,91707
52685808,93322
52671047,87865
52671082,91725
52671099,87865
52699389,00000
52699435,00000
52701802,91710
52701946,91431
52701952,91707
52686721,92324
52686738,92276
52671174,91725
52671197,87865
52699464,00000
52699464,95939
52699470,95939
52699510,00000
52702006,97081
52702012,91716
52691167,91569
52691196,93415
52691207,93415
52671220,87865
52671928,87865
52699533,95939
52699585,00000
52699591,95939
52702058,00000
52703282,91431
52691213,93415
52691228,93415
52691265,86374
52694227,87349
52694354,87556
52671963,87865
52671978,91725
52672265,91725
52699942,91716
52703308,91707
52703345,91431
52703351,91707
52703414,95939
52694377,87556
52694383,89026
52707410,95939
52698321,89020
52698505,87958
52698540,91431
52698618,00000
52672576,91725
52672582,91725
52672608,91716
52672616,91440
52700170,00000
52700227,91707
52700248,91431
52710342,88234
52710342,87247
52710405,88234
52710935,92951
52698632,97081
52672639,91716
52672708,91440
52672910,91725
52700302,91707
52700377,91434
52704407,91716
52698753,91716
52698768,91440
52698799,00000
52672927,91725
52700498,97081
52712357,109463
52698845,91716
52698874,97081
52698908,00000
52673857,91725
52700544,95939
52700550,95939
52700665,91707
52703420,95939
52703437,95939
52703472,00000
52703610,91431
52698958,91707
52698966,91707
52673878,87865
52674447,87865
52700694,91707
52700734,91431
52700740,91707
52700740,91431
52704436,91440
52704488,91716
52698995,95939
52674729,91725
52674741,91725
52700778,91707
52700792,91431
52712948,109382
52699090,00000
52699101,91707
52699124,91431
52699130,91707
52674787,91725
52674810,87865
52674833,87865
52674856,91725
52700918,95939
52700953,91707
52703627,91707
52703691,91434
52703777,00000
52703777,95939
52699176,00000
52699268,00000
52699314,91707
52675014,91725
52675020,91725
52676635,109382
52700968,91707
52700976,91707
52701013,95939
52707393,00000
52707404,00000
52668806,107900
52668985,93382
52669523,87496
52676687,109391
52676791,83439
52701128,91431
52701140,00000
52684337,93193
52684464,87349
52669857,91725
52677148,107888
52677148,107621
52682823,91198
52682838,91198
52701163,00000
52701163,95939
52701186,91434
52701192,91434
52685751,000000
73244066,88222
73244090,108002
73285439,107987
72936827,87244
72937696,92735
72937726,91458
72937734,92735
72937734,91458
73524166,92273
73525545,88465
73525545,92261
73844411,87964
73845213,109577
73302651,89017
73310794,89029
73530220,86788
73531812,92573
73535915,109463
73536377,109382
73536385,109382
73857254,91060
73311006,87520
73320099,118863
73326011,88936
73326038,88936
73880027,88498
73880027,92300
733288,92270
72965282,114033
73003131,88453
73003808,107861
73540307,109577
73994537,87520
73359386,92849
73359394,88156
73366005,111099
73366005,111051
73366013,111051
73366021,111051
73005630,107612
73008613,88495
73563447,107603
73564834,88480
73565261,88546
73391018,88495
73400394,92735
73411671,88180
73413755,106291
73027626,88282
73027634,87367
73027677,118719
73028088,118860
73632112,109565
74048996,89821
74049003,89821
74072196,87205
74074105,88495
73454419,89014
73461040,92465
73036250,88651
73037281,91204
73037303,91204
7364725,89023
73657697,93367
73659843,93477
73461083,92465
73461113,91596
7371055,93453
739022,91926
73904074,114033
73913596,98267
73914614,98306
73461172,92465
73461180,92465
73461180,91596
73105538,91222
73106542,87520
73106569,89014
73109746,74942
73754927,118082
73754927,117980
74074245,105760
74074253,105760
73478067,87271
73483486,88588
73114502,91929
73115827,111120
73122300,87913
74016490,87190
74016539,87190
74037560,00000
73490652,92303
73490784,87931
73490784,86941
73492485,86464
73149977,92402
73771953,91929
73773654,92582
73773654,87493
73941069,109463
739804,91929
73493317,88207
73161837,88873
73161837,89791
73162051,87913
73789038,88675
741191,118040
73509957,114030
73511951,109604
731943,86980
732109,86980
73799769,87892
72926422,89017
73221414,92735
73808865,87958
73821853,88552
73256358,77246
73263893,89482
72583169,87271
72585021,92390
72034866,86788
71479945,77246
71479961,88219
71493727,88465
71493735,92261
72212950,91926
72214074,98303
72589744,109583
72038306,93124
72041633,88474
72044314,88207
72044357,88207
72611839,91458
72044357,87217
71501312,109583
71504222,92312
72611898,92735
72611936,91458
72062649,88582
71522344,93121
71531963,93208
72347546,92300
72347554,88498
72354232,89023
72616687,88546
72630795,93376
72632372,107810
72070706,92348
71532587,87568
71532676,92405
71549978,88159
71559949,88486
72884576,92951
72894288,88546
72894296,88546
72070714,92531
72070730,92348
71570365,92276
72391804,91596
72391855,91596
72898631,92735
72898658,92735
72096608,118581
72096675,118533
71663304,109574
71663304,109607
72392045,91596
72706635,91072
72098740,92525
71673644,88207
72907681,91458
72100729,92297
72392541,91596
72408537,92966
72632844,93193
72632852,87349
72649860,98324
72654201,91072
71714227,92312
72446145,92954
72458046,93364
72754567,87490
72100907,92297
72100923,92510
71727736,89824
71739939,88465
71741216,92405
71741887,88480
72487313,118515
71754261,98345
71766944,91084
72494948,88546
726672,89476
72205121,98750
71771964,87271
71811621,117962
72533781,88180
72852569,91141
71832319,88507
71832327,87811
71832408,88213
71833471,92951
71833471,92843
71833501,92951
72542225,87520
72542322,87553
72543361,88516
72543396,88516
72010525,91213
72028300,77012
71421149,111120
71421157,111120
71422544,92276
71871187,87097
72546514,89014
72033398,87244
